customer_id,signup_date,age,region,acquisition_channel,loyalty_tier
15713,2025-07-31,25.0,East of England,Paid Search,Standard
15714,2024-03-16,32.0,London,Paid Search,Silver
15715,2024-06-08,27.0,Wales,Organic Search,Standard
15716,2025-02-04,38.0,South East,Paid Search,Standard
15717,2024-10-23,49.0,Yorkshire,Affiliate,SILVER
15718,2025-02-06,40.0,South East,Paid Search,Standard
15719,2024-11-03,45.0,Scotland,Paid Search,Silver
15720,2024-02-16,46.0,East of England,Direct,STANDARD
15721,2025-10-31,23.0,Scotland,Email,Standard
15722,2025-05-08,39.0,South West,Paid Search,Standard
15723,2025-03-12,45.0,North West,Organic Search,Standard
15724,2024-04-16,29.0,London,Direct,Standard
15725,2024-05-21,25.0,South West,Direct,Standard
15726,2025-03-02,40.0,South East,Email,Gold
15727,2024-02-07,18.0,Yorkshire,Organic Search,Standard
15728,2024-12-03,22.0,East of England,Email,Silver
15729,2025-09-27,27.0,West Midlands,Social,Standard
15730,2025-09-17,39.0,South East,Organic Search,Standard
15731,2025-01-03,,London,Organic Search,Standard
15732,2024-06-15,45.0,North West,Organic Search,Standard
15733,2024-02-22,24.0,South West,Organic Search,Standard
15734,2024-05-02,23.0,South West,Social,Standard
15735,2024-07-19,40.0,Scotland,Email,Silver
15736,2025-01-29,25.0,London,Direct,Standard
15737,2025-06-02,27.0,West Midlands,Direct,Standard
15738,2024-11-25,18.0,London,Affiliate,Silver
15739,2025-08-13,37.0,North West,Organic Search,Standard
15740,2024-04-25,51.0,East of England,Social,Standard
15741,2024-10-29,23.0,North West,Organic Search,Silver
15742,2025-03-14,45.0,North West,Email,Standard
15743,2024-02-08,33.0,London,Organic Search,Standard
15744,2025-10-09,18.0,South East,Email,Standard
15745,2025-12-12,24.0,South East,Paid Search,Standard
15746,2025-06-13,23.0,West Midlands,Email,Standard
15747,2025-05-17,31.0,South East,Email,Standard
15748,2024-05-29,39.0,East of England,Paid Search,Standard
15749,2024-05-10,54.0,South West,Direct,Standard
15750,2024-06-19,18.0,East of England,Organic Search,Standard
15751,2024-04-06,29.0,South East,Organic Search,Standard
15752,2025-02-02,24.0,Wales,Social,STANDARD
15753,2025-11-15,20.0,Scotland,Paid Search,Standard
15754,2025-04-29,35.0,South East,Affiliate,Gold
15755,2025-09-22,34.0,Wales,Social,Standard
15756,2025-11-30,18.0,Yorkshire,Paid Search,Standard
15757,2025-04-18,,London,Social,Standard
15758,2024-03-15,21.0,East of England,Direct,Silver
15759,2025-10-27,34.0,South East,Organic Search,Standard
15760,2025-01-25,48.0,Yorkshire,Organic Search,Gold
15761,2025-01-26,39.0,north east,Direct,Standard
15762,2025-12-06,36.0,West Midlands,Direct,Standard
15763,2025-05-04,28.0,West Midlands,Affiliate,Standard
15764,2024-03-20,35.0,North West,Paid Search,Standard
15765,2025-06-30,40.0,East of England,Affiliate,Gold
15766,2025-11-26,39.0,South West,Paid Search,Silver
15767,2024-06-18,33.0,East of England,Email,Standard
15768,2024-11-26,36.0,Yorkshire,Organic Search,Standard
15769,2024-03-15,20.0,West Midlands,Paid Search,Standard
15770,2025-05-27,26.0,London,Direct,Silver
15771,2024-04-12,42.0,London,Organic Search,Silver
15772,2024-10-31,43.0,South West,Organic Search,Gold
15773,2025-04-10,35.0,West Midlands,Email,Standard
15774,2025-08-24,50.0,South East,Affiliate,Standard
15775,2024-08-16,40.0,South East,Paid Search,Gold
15776,2025-10-11,31.0,North East,Affiliate,Standard
15777,2024-01-18,21.0,Yorkshire,Direct,Standard
15778,2024-04-29,50.0,South West,Email,Standard
15779,2024-03-25,42.0,North West,Paid Search,Gold
15780,2025-06-18,54.0,South West,Email,Standard
15781,2024-09-15,58.0,West Midlands,Paid Search,Silver
15782,2024-01-15,20.0,South East,Organic Search,Standard
15783,2025-07-17,20.0,East of England,Organic Search,Standard
15784,2024-07-16,18.0,West Midlands,Paid Search,Gold
15785,2025-05-02,44.0,South West,Paid Search,Standard
15786,2025-01-29,41.0,North West,Organic Search,Standard
15787,2024-03-20,35.0,South East,Paid Search,Standard
15788,2025-03-07,21.0,London,Affiliate,Standard
15789,2025-09-07,33.0,Wales,Organic Search,STANDARD
15790,2024-09-18,36.0,South East,Direct,Standard
15791,2025-08-18,43.0,South East,Organic Search,Standard
15792,2024-07-12,37.0,South West,Social,Silver
15793,2024-07-21,41.0,South East,Direct,Gold
15794,2024-05-02,33.0,North West,Organic Search,Standard
15795,2024-05-31,47.0,South East,Social,Standard
15796,2024-06-20,41.0,Scotland,Email,Standard
15797,2025-04-09,21.0,South East,Social,Standard
15798,2024-04-03,49.0,South East,Organic Search,Standard
15799,2025-01-24,47.0,East of England,Social,Standard
15800,2024-07-05,39.0,London,Organic Search,Silver
15801,2024-04-14,37.0,London,Paid Search,Standard
15802,2025-08-10,52.0,London,Organic Search,Standard
15803,2025-01-21,18.0,London,Email,Gold
15804,2024-07-24,48.0,North West,Affiliate,Standard
15805,2025-04-01,29.0,North East,Organic Search,Gold
15806,2025-10-10,46.0,South West,Email,Silver
15807,2024-07-21,35.0,East of England,Affiliate,Standard
15808,2024-06-24,20.0,West Midlands,Paid Search,Standard
15809,2025-05-03,29.0,London,Direct,Standard
15810,2024-12-17,45.0,South West,Organic Search,Standard
15811,2025-04-26,32.0,Scotland,Organic Search,Standard
15812,2024-04-29,27.0,London,Organic Search,Standard
15813,2025-10-29,27.0,London,Direct,Standard
15814,2024-01-13,41.0,South East,Email,Gold
15815,2024-07-14,53.0,East of England,Organic Search,Gold
15816,2025-03-23,18.0,Yorkshire,Paid Search,Silver
15817,2025-01-07,65.0,South East,Paid Search,Standard
15818,2024-08-29,36.0,South East,Direct,Standard
15819,2025-11-29,40.0,South East,Paid Search,Standard
15820,2024-09-03,29.0,Yorkshire,Organic Search,Standard
15821,2025-04-30,34.0,South West,Organic Search,Silver
15822,2024-10-18,36.0,South East,Social,Standard
15823,2024-11-10,22.0,London,Organic Search,Standard
15824,2025-07-10,25.0,London,Direct,Silver
15825,2024-09-10,47.0,Scotland,Direct,Standard
15826,2024-10-12,18.0,South West,Social,Silver
15827,2025-07-13,39.0,London,Email,Standard
15828,2024-03-02,30.0,North East,Organic Search,Gold
15829,2024-11-05,23.0,,Organic Search,Silver
15830,2024-07-18,56.0,London,Organic Search,Gold
15831,2024-12-10,24.0,South East,Social,Gold
15832,2025-02-15,22.0,Scotland,Organic Search,Standard
15833,2024-11-02,32.0,London,Email,Silver
15834,2025-12-11,26.0,South East,Email,Standard
15835,2025-10-14,34.0,south west,Direct,Standard
15836,2024-04-12,36.0,North West,Affiliate,Standard
15837,2025-04-04,37.0,South East,Social,Standard
15838,2024-08-19,33.0,South East,Paid Search,Standard
15839,2025-05-26,26.0,North West,Direct,Standard
15840,2024-12-13,41.0,Yorkshire,Organic Search,Standard
15841,2025-11-12,33.0,London,Organic Search,Standard
15842,2025-11-06,29.0,London,Email,Standard
15843,2024-02-10,50.0,West Midlands,Direct,Standard
15844,2024-03-18,33.0,South East,Organic Search,Standard
15845,2024-01-17,46.0,West Midlands,Direct,Standard
15846,2025-07-21,47.0,London,Paid Search,Standard
15847,2024-06-12,48.0,Yorkshire,Email,Standard
15848,2025-05-31,42.0,South East,Email,Standard
15849,2024-08-25,34.0,South East,Social,Standard
15850,2024-08-07,33.0,London,Direct,Standard
15851,2025-03-07,31.0,London,Paid Search,Standard
15852,2025-07-07,18.0,West Midlands,Email,Silver
15853,2025-02-09,42.0,East of England,Social,Silver
15854,2025-02-15,37.0,Yorkshire,Affiliate,Standard
15855,2025-06-10,43.0,West Midlands,Direct,Standard
15856,2024-05-02,33.0,South West,Paid Search,Standard
15857,2025-02-27,41.0,Yorkshire,Organic Search,Standard
15858,2024-07-23,19.0,London,Affiliate,Standard
15859,2024-04-20,21.0,North West,Organic Search,Standard
15860,2024-08-22,18.0,East of England,Paid Search,Silver
15861,2024-05-17,33.0,London,Social,Gold
15862,2024-08-18,26.0,West Midlands,Organic Search,Standard
15863,2024-01-17,24.0,Scotland,Affiliate,Standard
15864,2025-06-17,38.0,South East,Paid Search,Gold
15865,2024-09-06,29.0,west midlands,Paid Search,Silver
15866,2025-04-17,18.0,South West,Email,Standard
15867,2025-06-19,62.0,South East,Organic Search,Silver
15868,2025-08-09,34.0,South East,Email,Standard
15869,2024-02-25,22.0,London,Organic Search,Standard
15870,2024-12-31,27.0,London,Email,Silver
15871,2024-10-24,32.0,North West,Paid Search,Standard
15872,2024-09-07,32.0,South East,Affiliate,Standard
15873,2025-07-30,48.0,East of England,Organic Search,Standard
15874,2024-02-18,33.0,London,Direct,Standard
15875,2024-08-09,54.0,London,Paid Search,Standard
15876,2025-07-21,29.0,East of England,Paid Search,Standard
15877,2024-10-09,39.0,East of England,Organic Search,Standard
15878,2024-02-23,45.0,East of England,Organic Search,Standard
15879,2024-05-04,47.0,North West,Organic Search,Silver
15880,2024-08-03,48.0,West Midlands,Organic Search,Silver
15881,2024-06-26,31.0,London,Social,Standard
15882,2025-04-23,34.0,London,Email,Standard
15883,2024-05-02,18.0,South East,Organic Search,Standard
15884,2025-06-30,32.0,South West,Organic Search,Gold
15885,2024-08-10,46.0,London,Organic Search,Gold
15886,2024-02-18,44.0,South West,Social,Standard
15887,2024-01-09,33.0,London,Organic Search,Standard
15888,2025-03-10,53.0,South West,Organic Search,Standard
15889,2025-06-09,30.0,South East,Paid Search,Standard
15890,2024-04-08,26.0,Scotland,Social,Standard
15891,2024-08-08,29.0,North East,Organic Search,Standard
15892,2025-06-25,22.0,Scotland,Affiliate,Standard
15893,2025-09-12,41.0,west midlands,Social,Standard
15894,2025-06-05,37.0,Scotland,Affiliate,Standard
15895,2025-03-17,41.0,London,Paid Search,Silver
15896,2025-06-18,29.0,East of England,Paid Search,Standard
15897,2024-07-31,33.0,North West,Direct,Silver
15898,2024-02-15,18.0,south west,Social,Standard
15899,2025-02-07,38.0,London,Organic Search,Standard
15900,2025-02-03,35.0,West Midlands,Email,Silver
15901,2025-07-28,22.0,Scotland,Email,Standard
15902,2024-06-21,33.0,East of England,Direct,Standard
15903,2025-09-27,31.0,South East,Social,Silver
15904,2024-12-20,53.0,London,Social,Standard
15905,2024-11-12,22.0,London,Paid Search,Standard
15906,2025-12-08,38.0,North West,Social,Silver
15907,2025-01-23,22.0,South West,Organic Search,Standard
15908,2024-03-05,28.0,London,Affiliate,Standard
15909,2024-06-30,37.0,Yorkshire,Email,Silver
15910,2025-02-28,32.0,South West,Email,Silver
15911,2024-06-13,34.0,Yorkshire,Email,Standard
15912,2024-04-27,38.0,yorkshire,Organic Search,Standard
15913,2024-07-31,29.0,North West,Organic Search,Silver
15914,2024-12-30,44.0,scotland,Social,Standard
15915,2024-03-07,31.0,North East,Social,Gold
15916,2025-01-07,33.0,London,Affiliate,Gold
15917,2025-06-03,38.0,South East,Email,Standard
15918,2024-11-22,36.0,Scotland,Paid Search,Standard
15919,2025-05-11,41.0,West Midlands,Social,Standard
15920,2025-04-02,37.0,South West,Social,Silver
15921,2024-12-20,39.0,Yorkshire,Email,Silver
15922,2025-11-27,30.0,West Midlands,Email,Standard
15923,2025-03-13,22.0,South East,Social,Silver
15924,2025-07-29,18.0,South East,Affiliate,Standard
15925,2025-04-03,18.0,Yorkshire,Paid Search,Standard
15926,2025-11-16,53.0,Yorkshire,Affiliate,SILVER
15927,2024-11-04,18.0,Wales,Organic Search,Standard
15928,2024-05-15,47.0,North West,Affiliate,Silver
15929,2024-05-09,25.0,London,Paid Search,Standard
15930,2025-12-11,47.0,south east,Email,Standard
15931,2025-07-24,18.0,South East,Email,Standard
15932,2024-08-06,31.0,South East,Paid Search,Standard
15933,2024-11-16,50.0,Yorkshire,Organic Search,Standard
15934,2024-01-25,42.0,London,Email,Gold
15935,2025-11-12,30.0,South West,Paid Search,Standard
15936,2024-11-07,18.0,Yorkshire,Paid Search,Standard
15937,2024-10-01,19.0,North West,Email,Standard
15938,2024-06-25,49.0,South East,Email,Silver
15939,2024-02-28,30.0,London,Organic Search,Standard
15940,2025-06-28,33.0,South West,Social,Standard
15941,2024-06-08,37.0,West Midlands,Affiliate,Standard
15942,2024-03-03,20.0,Yorkshire,Paid Search,Gold
15943,2025-11-30,38.0,East of England,Paid Search,Standard
15944,2025-01-26,29.0,South East,Email,Standard
15945,2024-02-25,37.0,North West,Organic Search,Standard
15946,2024-07-25,28.0,South West,Direct,Standard
15947,2025-01-30,18.0,Yorkshire,Organic Search,Standard
15948,2024-05-27,29.0,London,Email,Standard
15949,2025-12-08,41.0,South West,Email,Standard
15950,2025-09-18,38.0,South West,Email,Standard
15951,2025-09-25,34.0,East of England,Affiliate,Standard
15952,2025-01-03,44.0,South East,Social,Standard
15953,2025-12-07,32.0,South West,Direct,Silver
15954,2024-08-20,35.0,North West,Social,Standard
15955,2025-02-01,29.0,London,Direct,Standard
15956,2025-06-17,45.0,London,Organic Search,Standard
15957,2024-12-27,37.0,London,Affiliate,Standard
15958,2025-09-02,28.0,South East,Email,Silver
15959,2024-03-15,18.0,East of England,Direct,Standard
15960,2024-11-12,46.0,London,Paid Search,Standard
15961,2025-08-16,26.0,London,Email,Standard
15962,2024-05-10,35.0,Scotland,Social,Standard
15963,2024-10-02,60.0,South West,Affiliate,Standard
15964,2025-12-11,43.0,Yorkshire,Email,Standard
15965,2025-03-14,52.0,North West,Direct,Standard
15966,2024-09-13,28.0,London,Paid Search,Standard
15967,2024-09-16,46.0,East of England,Social,Standard
15968,2024-05-26,34.0,East of England,Affiliate,Silver
15969,2025-06-09,38.0,London,Social,Standard
15970,2024-03-14,56.0,London,Paid Search,Silver
15971,2024-05-28,31.0,South East,Social,Standard
15972,2024-03-29,34.0,South East,Affiliate,Standard
15973,2025-06-23,24.0,South East,Direct,Standard
15974,2025-11-05,44.0,South East,Organic Search,Standard
15975,2024-03-03,28.0,East of England,Paid Search,Standard
15976,2025-11-07,45.0,South East,Organic Search,Standard
15977,2025-10-17,18.0,North West,Organic Search,Standard
15978,2024-12-29,40.0,London,Organic Search,Silver
15979,2024-01-27,27.0,West Midlands,Affiliate,STANDARD
15980,2025-05-09,42.0,North West,Paid Search,Silver
15981,2025-01-10,34.0,South West,Paid Search,Silver
15982,2025-08-18,28.0,South East,Direct,Standard
15983,2024-07-29,30.0,South East,Direct,Standard
15984,2025-02-02,25.0,South East,Social,Standard
15985,2025-09-29,43.0,London,Organic Search,Standard
15986,2025-04-21,22.0,East of England,Social,Standard
15987,2025-04-07,31.0,West Midlands,Direct,Standard
15988,2025-11-22,38.0,South East,Direct,Standard
15989,2024-12-16,52.0,Scotland,Paid Search,Standard
15990,2024-05-03,34.0,Wales,Direct,Standard
15991,2025-11-28,31.0,South East,Paid Search,Silver
15992,2024-04-09,37.0,North West,Affiliate,Silver
15993,2025-01-29,18.0,London,Direct,Standard
15994,2025-06-22,21.0,North West,Organic Search,Standard
15995,2025-07-16,30.0,North West,Paid Search,Standard
15996,2025-05-17,26.0,South East,Social,Standard
15997,2024-10-31,18.0,South East,Paid Search,Standard
15998,2024-05-12,43.0,East of England,Direct,Standard
15999,2024-01-28,37.0,South East,Paid Search,Standard
16000,2024-08-04,36.0,East of England,Affiliate,Standard
16001,2025-11-25,26.0,North East,Organic Search,Standard
16002,2025-05-04,35.0,South West,Direct,Silver
16003,2024-10-17,40.0,London,Email,Standard
16004,2024-12-19,31.0,East of England,Organic Search,Standard
16005,2024-08-26,39.0,West Midlands,Organic Search,Standard
16006,2025-09-30,25.0,East of England,Organic Search,Silver
16007,2024-11-20,35.0,London,Social,Gold
16008,2025-08-21,47.0,West Midlands,Affiliate,Standard
16009,2024-02-06,48.0,London,Affiliate,Standard
16010,2024-12-14,49.0,South West,Social,Silver
16011,2025-03-07,37.0,south west,Social,Standard
16012,2025-04-21,34.0,Yorkshire,Direct,Standard
16013,2024-01-18,29.0,Yorkshire,Social,Standard
16014,2025-04-05,18.0,North West,Email,Gold
16015,2025-08-23,19.0,Yorkshire,Organic Search,Standard
16016,2024-03-06,32.0,London,Organic Search,Standard
16017,2024-08-24,33.0,North West,Organic Search,Standard
16018,2024-10-31,50.0,North West,Direct,Standard
16019,2024-06-30,48.0,North West,Email,Standard
16020,2024-11-10,26.0,Yorkshire,Direct,Gold
16021,2025-09-30,43.0,London,Paid Search,Standard
16022,2025-10-03,29.0,South East,Organic Search,Silver
16023,2025-03-05,42.0,North West,Organic Search,Standard
16024,2025-09-24,43.0,London,Paid Search,Silver
16025,2025-08-05,48.0,London,Direct,Silver
16026,2024-02-11,29.0,Scotland,Organic Search,Standard
16027,2024-10-03,45.0,Scotland,Direct,Standard
16028,2025-08-27,18.0,South East,Paid Search,Standard
16029,2024-11-12,48.0,London,Organic Search,Standard
16030,2025-03-13,34.0,South East,Organic Search,Standard
16031,2024-10-21,34.0,London,Organic Search,Standard
16032,2024-01-12,18.0,London,Email,Silver
16033,2025-02-07,30.0,London,Direct,Gold
16034,2024-09-29,49.0,Yorkshire,Direct,Silver
16035,2025-07-07,29.0,South East,Organic Search,Standard
16036,2025-09-26,42.0,London,Social,Standard
16037,2024-03-15,34.0,West Midlands,Paid Search,Standard
16038,2024-09-13,46.0,London,Paid Search,Silver
16039,2024-10-07,36.0,North East,Social,Standard
16040,2025-04-28,24.0,South East,Paid Search,Standard
16041,2024-10-10,35.0,London,Organic Search,STANDARD
16042,2025-02-08,52.0,South East,Direct,Standard
16043,2025-10-11,39.0,London,Email,Standard
16044,2025-02-25,33.0,London,Affiliate,Standard
16045,2024-03-11,59.0,Wales,Social,Standard
16046,2024-12-09,47.0,Yorkshire,Paid Search,Standard
16047,2025-09-25,43.0,Wales,Paid Search,Standard
16048,2024-12-10,37.0,West Midlands,Organic Search,Silver
16049,2025-12-03,42.0,London,Direct,Standard
16050,2025-10-07,42.0,Scotland,Email,Standard
16051,2024-07-07,18.0,North West,Social,Standard
16052,2024-10-22,38.0,South West,Email,Standard
16053,2024-05-12,32.0,North West,Direct,Standard
16054,2024-05-16,29.0,east of england,Paid Search,Standard
16055,2024-09-19,32.0,West Midlands,Direct,Standard
16056,2024-10-27,18.0,Yorkshire,Organic Search,Silver
16057,2024-09-07,18.0,Wales,Organic Search,Standard
16058,2025-06-08,48.0,Yorkshire,Direct,Standard
16059,2024-04-18,39.0,North East,Organic Search,Standard
16060,2024-12-05,18.0,East of England,Email,Standard
16061,2025-09-27,28.0,South East,Social,Standard
16062,2025-06-07,44.0,West Midlands,Paid Search,Silver
16063,2024-05-26,31.0,East of England,Direct,STANDARD
16064,2024-06-20,48.0,London,Paid Search,Standard
16065,2025-10-24,46.0,East of England,Organic Search,Silver
16066,2025-02-20,19.0,South West,Paid Search,Silver
16067,2025-09-21,32.0,South East,Direct,Standard
16068,2025-09-09,29.0,North West,Direct,Standard
16069,2024-11-11,19.0,North East,Paid Search,Standard
16070,2025-01-13,18.0,London,Social,Standard
16071,2024-09-20,25.0,Yorkshire,Social,Standard
